10426,42470471
10427,42470472
10428,42470473
10429,42470474
1043,42470475
10430,42470476
10431,42470477
10432,42470478
10433,42470479
10434,42470480
10435,42470481
10436,42470482
10437,42470483
10438,42470484
10439,42470485
1044,42470486
10440,42470487
10441,42470488
10442,42470489
10443,42470490
10444,42470491
10445,42470492
10446,42470493
10447,42470494
10448,42470495
10449,42470496
1045,42470497
10450,42470498
10451,42470499
10452,42470500
10453,42470501
10454,42470502
10455,42470503
10456,42470504
10457,42470505
10458,42470506
10459,42470507
1046,42470508
10460,42470509
10461,42470510
10462,42470511
10463,42470512
10464,42470513
10465,42470514
10466,42470515
10467,42470516
10468,42470517
10469,42470518
1047,42470519
10470,42470520
10471,42470521
10472,42470522
10473,42470523
10474,42470524
10475,42470525
10476,42470526
10477,42470527
10478,42470528
10479,42470529
1048,42470530
10480,42470531
10481,42470532
10482,42470533
10483,42470534
10484,42470535
10485,42470536
10486,42470537
10487,42470538
10488,42470539
10489,42470540
1049,42470541
10490,42470542
10491,42470543
10492,42470544
10493,42470545
10494,42470546
10495,42470547
10496,42470548
10497,42470549
10498,42470550
10499,42470551
105,42470552
1050,42470553
10500,42470554
10501,42470555
10502,42470556
10503,42470557
10504,42470558
10505,42470559
10506,42470560
10507,42470561
10508,42470562
10509,42470563
1051,42470564
10510,42470565
10511,42470566
10512,42470567
10513,42470568
10514,42470569
10515,42470570
10516,42470571
10517,42470572
10518,42470573
10519,42470574
1052,42470575
10520,42470576
10521,42470577
10522,42470578
10523,42470579
10524,42470580
10525,42470581
10526,42470582
10527,42470583
10528,42470584
10529,42470585
1053,42470586
10530,42470587
10531,42470588
10532,42470589
10533,42470590
10534,42470591
10535,42470592
10536,42470593
10537,42470594
10538,42470595
10539,42470596
1054,42470597
10540,42470598
10541,42470599
10542,42470600
10543,42470601
10544,42470602
10545,42470603
10546,42470604
10547,42470605
10548,42470606
10549,42470607
1055,42470608
10550,42470609
10551,42470610
10552,42470611
10553,42470612
10554,42470613
10555,42470614
10556,42470615
10557,42470616
10558,42470617
10559,42470618
1056,42470619
10560,42470620
10561,42470621
10562,42470622
10563,42470623
10564,42470624
10565,42470625
10566,42470626
10567,42470627
10568,42470628
10569,42470629
1057,42470630
10570,42470631
10571,42470632
10572,42470633
10573,42470634
10574,42470635
10575,42470636
10576,42470637
10577,42470638
10578,42470639
10579,42470640
1058,42470641
10580,42470642
10581,42470643
10582,42470644
10583,42470645
10584,42470646
10585,42470647
10586,42470648
10587,42470649
10588,42470650
10589,42470651
1059,42470652
10590,42470653
10591,42470654
10592,42470655
10593,42470656
10594,42470657
10595,42470658
10596,42470659
10597,42470660
10598,42470661
10599,42470662
1060,42470663
10600,42470664
10601,42470665
10602,42470666
10603,42470667
10604,42470668
10605,42470669
10606,42470670
10607,42470671
10608,42470672
10609,42470673
1061,42470674
10610,42470675
10611,42470676
10612,42470677
10613,42470678
10614,42470679
10615,42470680
10616,42470681
10617,42470682
10618,42470683
1062,42470684
10620,42470685
10621,42470686
10622,42470687
10624,42470688
10625,42470689
10626,42470690
10627,42470691
10628,42470692
10629,42470693
1063,42470694
10630,42470695
10631,42470696
10632,42470697
10633,42470698
10634,42470699
10635,42470700
10636,42470701
10637,42470702
10638,42470703
10639,42470704
1064,42470705
10640,42470706
10641,42470707
10642,42470708
10643,42470709
10644,42470710
10645,42470711
10646,42470712
10647,42470713
10648,42470714
10649,42470715
1065,42470716
10650,42470717
10651,42470718
10652,42470719
10653,42470720
10654,42470721
10655,42470722
10656,42470723
10657,42470724
10658,42470725
10659,42470726
1066,42470727
10660,42470728
10661,42470729
10662,42470730
10663,42470731
10664,42470732
10665,42470733
10666,42470734
10667,42470735
10668,42470736
10669,42470737
1067,42470738
10670,42470739
10671,42470740
10672,42470741
10673,42470742
10674,42470743
10675,42470744
10676,42470745
10677,42470746
10678,42470747
10679,42470748
1068,42470749
10680,42470750
10681,42470751
10682,42470752
10683,42470753
10684,42470754
10685,42470755
10686,42470756
10687,42470757
10688,42470758
10689,42470759
1069,42470760
10690,42470761
10691,42470762
10692,42470763
10693,42470764
10694,42470765
10695,42470766
10696,42470767
10697,42470768
10698,42470769
10699,42470770
107,42470771
1070,42470772
10700,42470773
10701,42470774
10702,42470775
10703,42470776
10704,42470777
10705,42470778
10706,42470779
10707,42470780
10708,42470781
10709,42470782
1071,42470783
10710,42470784
10711,42470785
10712,42470786
10713,42470787
10714,42470788
10715,42470789
10716,42470790
10717,42470791
10718,42470792
10719,42470793
1072,42470794
10720,42470795
10721,42470796
10722,42470797
10723,42470798
10724,42470799
10725,42470800
10726,42470801
10727,42470802
10728,42470803
10729,42470804
1073,42470805
10730,42470806
10731,42470807
10732,42470808
10733,42470809
10734,42470810
10735,42470811
10736,42470812
10737,42470813
10738,42470814
10739,42470815
1074,42470816
10740,42470817
10741,42470818
10742,42470819
10743,42470820
10744,42470821
10745,42470822
10746,42470823
10747,42470824
10748,42470825
10749,42470826
1075,42470827
10750,42470828
10751,42470829
10752,42470830
10753,42470831
10754,42470832
10755,42470833
10756,42470834
10757,42470835
10758,42470836
10759,42470837
1076,42470838
10760,42470839
10761,42470840
10762,42470841
10763,42470842
10764,42470843
10765,42470844
10766,42470845
10767,42470846
10768,42470847
10769,42470848
1077,42470849
10770,42470850
10771,42470851
10772,42470852
10773,42470853
10774,42470854
10775,42470855
10776,42470856
10777,42470857
10778,42470858
10779,42470859
1078,42470860
10780,42470861
10781,42470862
10782,42470863
10783,42470864
10784,42470865
10785,42470866
10786,42470867
10787,42470868
10788,42470869
10789,42470870
1079,42470871
10790,42470872
10791,42470873
10792,42470874
10793,42470875
10794,42470876
10795,42470877
10796,42470878
10797,42470879
10798,42470880
10799,42470881
1080,42470882
10800,42470883
10801,42470884
10802,42470885
10803,42470886
10804,42470887
10805,42470888
10806,42470889
10807,42470890
10808,42470891
10809,42470892
1081,42470893
10810,42470894
10811,42470895
10812,42470896
10813,42470897
10814,42470898
10815,42470899
10816,42470900
10817,42470901
10818,42470902
10819,42470903
1082,42470904
10820,42470905
10821,42470906
10822,42470907
10823,42470908
10824,42470909
10825,42470910
10826,42470911
10827,42470912
10828,42470913
10829,42470914
1083,42470915
10830,42470916
10831,42470917
10832,42470918
10833,42470919
10834,42470920
10835,42470921
10836,42470922
10837,42470923
10838,42470924
10839,42470925
1084,42470926
10840,42470927
10841,42470928
10842,42470929
10843,42470930
10844,42470931
10845,42470932
10846,42470933
10847,42470934
10848,42470935
10849,42470936
1085,42470937
10850,42470938
10851,42470939
10852,42470940
10853,42470941
10854,42470942
10855,42470943
10856,42470944
10857,42470945
10858,42470946
10859,42470947
1086,42470948
10860,42470949
10861,42470950
10862,42470951
10863,42470952
10864,42470953
10865,42470954
10866,42470955
10867,42470956
10868,42470957
10869,42470958
1087,42470959
10870,42470960
10871,42470961
10872,42470962
10873,42470963
10874,42470964
10875,42470965
10876,42470966
10877,42470967
10878,42470968
10879,42470969
1088,42470970
10880,42470971
10881,42470972
10882,42470973
10883,42470974
10884,42470975
10885,42470976
10886,42470977
10887,42470978
10888,42470979
10889,42470980
1089,42470981
10890,42470982
10891,42470983
10892,42470984
10893,42470985
10894,42470986
10895,42470987
10896,42470988
10897,42470989
10898,42470990
10899,42470991
109,42470992
1090,42470993
10900,42470994
10901,42470995
10902,42470996
10903,42470997
10904,42470998
10905,42470999
10906,42471000
10907,42471001
10908,42471002
10909,42471003
1091,42471004
10910,42471005
10911,42471006
10912,42471007
10913,42471008
10914,42471009
10915,42471010
10916,42471011
10917,42471012
10918,42471013
10919,42471014
1092,42471015
10920,42471016
10921,42471017
10922,42471018
10923,42471019
10924,42471020
10925,42471021
10926,42471022
10927,42471023
10928,42471024
10929,42471025
1093,42471026
10930,42471027
10931,42471028
10932,42471029
10933,42471030
10935,42471031
10936,42471032
10937,42471033
10938,42471034
1094,42471035
10940,42471036
10941,42471037
10942,42471038
10943,42471039
10944,42471040
10945,42471041
10946,42471042
10947,42471043
10948,42471044
10949,42471045
1095,42471046
10950,42471047
10951,42471048
10952,42471049
10953,42471050
10954,42471051
10955,42471052
10956,42471053
10957,42471054
10958,42471055
10959,42471056
1096,42471057
10960,42471058
10961,42471059
10962,42471060
10963,42471061
10964,42471062
10965,42471063
10966,42471064
10967,42471065
10968,42471066
10969,42471067
1097,42471068
10970,42471069
10971,42471070
10972,42471071
10973,42471072
10974,42471073
10975,42471074
10976,42471075
10977,42471076
10978,42471077
10979,42471078
1098,42471079
10980,42471080
10981,42471081
10982,42471082
10983,42471083
10984,42471084
10985,42471085
10986,42471086
10987,42471087
10988,42471088
10989,42471089
1099,42471090
10990,42471091
10991,42471092
10992,42471093
10993,42471094
10994,42471095
10995,42471096
10996,42471097
10997,42471098
10998,42471099
10999,42471100
11,42471101
110,42471102
1100,42471103
11000,42471104
11001,42471105
11002,42471106
11003,42471107
11004,42471108
11005,42471109
11006,42471110
11007,42471111
11008,42471112
11009,42471113
1101,42471114
11010,42471115
11011,42471116
11012,42471117
11013,42471118
11014,42471119
11015,42471120
11016,42471121
11017,42471122
11018,42471123
11019,42471124
1102,42471125
11020,42471126
11021,42471127
11022,42471128
11023,42471129
11024,42471130
11025,42471131
11026,42471132
11027,42471133
11028,42471134
11029,42471135
1103,42471136
11030,42471137
11031,42471138
11032,42471139
11033,42471140
11034,42471141
11035,42471142
11036,42471143
11037,42471144
11038,42471145
11039,42471146
1104,42471147
11041,42471148
11042,42471149
11043,42471150
11044,42471151
11045,42471152
11046,42471153
11047,42471154
11048,42471155
11049,42471156
1105,42471157
11050,42471158
11051,42471159
11052,42471160
11053,42471161
11054,42471162
11055,42471163
11056,42471164
11057,42471165
11058,42471166
11059,42471167
1106,42471168
11060,42471169
11061,42471170
11062,42471171
11063,42471172
11064,42471173
11065,42471174
11066,42471175
11067,42471176
11068,42471177
11069,42471178
1107,42471179
11070,42471180
11071,42471181
11072,42471182
11073,42471183
11074,42471184
11075,42471185
11076,42471186
11077,42471187
11078,42471188
11079,42471189
1108,42471190
11080,42471191
11081,42471192
11082,42471193
11083,42471194
11084,42471195
11085,42471196
11086,42471197
11087,42471198
11088,42471199
11089,42471200
1109,42471201
11090,42471202
11091,42471203
11092,42471204
11093,42471205
11094,42471206
11095,42471207
11096,42471208
11097,42471209
11098,42471210
11099,42471211
111,42471212
1110,42471213
11100,42471214
11101,42471215
11102,42471216
11103,42471217
11104,42471218
11105,42471219
11106,42471220
11107,42471221
11108,42471222
11109,42471223
1111,42471224
11110,42471225
11111,42471226
11112,42471227
11113,42471228
11114,42471229
11115,42471230
11116,42471231
11117,42471232
11118,42471233
11119,42471234
1112,42471235
11120,42471236
11121,42471237
11122,42471238
11123,42471239
11124,42471240
11125,42471241
11126,42471242
11127,42471243
11128,42471244
11129,42471245
1113,42471246
11130,42471247
11131,42471248
11132,42471249
11133,42471250
11134,42471251
11135,42471252
11136,42471253
11137,42471254
11138,42471255
11139,42471256
1114,42471257
11140,42471258
11141,42471259
11142,42471260
11143,42471261
11144,42471262
11145,42471263
11146,42471264
11147,42471265
11148,42471266
11149,42471267
1115,42471268
11150,42471269
11151,42471270
11152,42471271
11153,42471272
11154,42471273
11155,42471274
11156,42471275
11157,42471276
11158,42471277
11159,42471278
1116,42471279
11160,42471280
11161,42471281
11162,42471282
11163,42471283
11164,42471284
11165,42471285
11166,42471286
11167,42471287
11168,42471288
11169,42471289
1117,42471290
11170,42471291
11171,42471292
11172,42471293
11173,42471294
11174,42471295
11175,42471296
11176,42471297
11177,42471298
11178,42471299
11179,42471300
1118,42471301
11180,42471302
11181,42471303
11182,42471304
11183,42471305
11184,42471306
11185,42471307
11186,42471308
11187,42471309
11188,42471310
11189,42471311
1119,42471312
11190,42471313
11191,42471314
11192,42471315
11193,42471316
11194,42471317
11195,42471318
11196,42471319
11197,42471320
11198,42471321
11199,42471322
112,42471323
1120,42471324
11200,42471325
11201,42471326
11202,42471327
11203,42471328
11204,42471329
11205,42471330
11206,42471331
11207,42471332
11208,42471333
11209,42471334
1121,42471335
11210,42471336
11211,42471337
11212,42471338
11213,42471339
11214,42471340
11215,42471341
11216,42471342
11217,42471343
11218,42471344
11219,42471345
1122,42471346
11220,42471347
11221,42471348
11222,42471349
11223,42471350
11224,42471351
11225,42471352
11226,42471353
11227,42471354
11228,42471355
11229,42471356
1123,42471357
11230,42471358
11231,42471359
11232,42471360
11233,42471361
11234,42471362
11235,42471363
11236,42471364
11237,42471365
11238,42471366
11239,42471367
1124,42471368
11240,42471369
11241,42471370
11242,42471371
11243,42471372
11244,42471373
11245,42471374
11246,42471375
11247,42471376
11248,42471377
11249,42471378
1125,42471379
11250,42471380
11251,42471381
11252,42471382
11253,42471383
11254,42471384
11255,42471385
11256,42471386
11257,42471387
11258,42471388
11259,42471389
1126,42471390
11260,42471391
11261,42471392
11262,42471393
11263,42471394
11264,42471395
11265,42471396
11266,42471397
11267,42471398
11268,42471399
11269,42471400
1127,42471401
11270,42471402
11271,42471403
11272,42471404
11273,42471405
11274,42471406
11275,42471407
11276,42471408
11277,42471409
11278,42471410
11279,42471411
1128,42471412
11280,42471413
11281,42471414
11282,42471415
11283,42471416
11284,42471417
11285,42471418
11286,42471419
11287,42471420
11288,42471421
11289,42471422
1129,42471423
11290,42471424
11291,42471425
11292,42471426
11293,42471427
11294,42471428
11295,42471429
11296,42471430
11297,42471431
11298,42471432
11299,42471433
113,42471434
1130,42471435
11300,42471436
11301,42471437
11302,42471438
11303,42471439
11304,42471440
11305,42471441
11306,42471442
11307,42471443
11308,42471444
11309,42471445
1131,42471446
11310,42471447
11311,42471448
11312,42471449
11313,42471450
11314,42471451
11315,42471452
11316,42471453
11317,42471454
11318,42471455
11319,42471456
1132,42471457
11320,42471458
11321,42471459
11322,42471460
11323,42471461
11324,42471462
11325,42471463
11326,42471464
11327,42471465
11328,42471466
11329,42471467
1133,42471468
11330,42471469
11331,42471470
11332,42471471
11333,42471472
11334,42471473
11335,42471474
11336,42471475
11337,42471476
11338,42471477
11339,42471478
1134,42471479
11340,42471480
11341,42471481
11342,42471482
11343,42471483
11344,42471484
11345,42471485
11346,42471486
11347,42471487
11348,42471488
11349,42471489
1135,42471490
11350,42471491
11351,42471492
11352,42471493
11353,42471494
11354,42471495
11355,42471496
11356,42471497
11357,42471498
11358,42471499
11359,42471500
1136,42471501
11360,42471502
11361,42471503
11362,42471504
11363,42471505
11364,42471506
11365,42471507
11366,42471508
11367,42471509
11368,42471510
11369,42471511
1137,42471512
11370,42471513
11371,42471514
11372,42471515
11373,42471516
11374,42471517
11375,42471518
11376,42471519
11377,42471520
11378,42471521
11379,42471522
1138,42471523
11380,42471524
11381,42471525
11382,42471526
11383,42471527
11384,42471528
11385,42471529
11386,42471530
11387,42471531
11388,42471532
11389,42471533
1139,42471534
11390,42471535
11391,42471536
11392,42471537
11393,42471538
11394,42471539
11395,42471540
11396,42471541
11397,42471542
11398,42471543
11399,42471544
114,42471545
1140,42471546
11400,42471547
11401,42471548
11402,42471549
11403,42471550
11404,42471551
11405,42471552
11406,42471553
11407,42471554
11408,42471555
11409,42471556
1141,42471557
11410,42471558
11411,42471559
11412,42471560
11413,42471561
11414,42471562
11415,42471563
11416,42471564
11417,42471565
11418,42471566
11419,42471567
1142,42471568
11420,42471569
11421,42471570
11422,42471571
11423,42471572
11424,42471573
11425,42471574
11426,42471575
11427,42471576
11428,42471577
11429,42471578
1143,42471579
11430,42471580
11431,42471581
11432,42471582
11433,42471583
11434,42471584
11435,42471585
11436,42471586
11437,42471587
11438,42471588
11439,42471589
1144,42471590
11440,42471591
11441,42471592
11442,42471593
11443,42471594
11444,42471595
11445,42471596
11446,42471597
11447,42471598
11448,42471599
11449,42471600
1145,42471601
11450,42471602
11451,42471603
11452,42471604
11453,42471605
11454,42471606
11455,42471607
11456,42471608
11457,42471609
11458,42471610
11459,42471611
1146,42471612
11460,42471613
11461,42471614
11462,42471615
11463,42471616
11464,42471617
11465,42471618
11466,42471619
11467,42471620
11468,42471621
11469,42471622
1147,42471623
11470,42471624
11471,42471625
11472,42471626
11473,42471627
11474,42471628
11475,42471629
11476,42471630
11477,42471631
11478,42471632
11479,42471633
1148,42471634
11480,42471635
11481,42471636
11482,42471637
11483,42471638
11484,42471639
11485,42471640
11486,42471641
11487,42471642
11488,42471643
11489,42471644
1149,42471645
11490,42471646
11491,42471647
11492,42471648
11493,42471649
11494,42471650
11495,42471651
11496,42471652
11497,42471653
11498,42471654
11499,42471655
115,42471656
1150,42471657
11500,42471658
11501,42471659
11502,42471660
11503,42471661
11504,42471662
11505,42471663
11506,42471664
11507,42471665
11508,42471666
11509,42471667
1151,42471668
11510,42471669
11511,42471670
11512,42471671
11513,42471672
11515,42471673
11516,42471674
11517,42471675
11518,42471676
11519,42471677
1152,42471678
11520,42471679
11521,42471680
11522,42471681
11523,42471682
11524,42471683
11525,42471684
11526,42471685
11527,42471686
11528,42471687
11529,42471688
1153,42471689
11530,42471690
11531,42471691
11532,42471692
11533,42471693
11534,42471694
11535,42471695
11536,42471696
11537,42471697
11538,42471698
11539,42471699
1154,42471700
11540,42471701
11541,42471702
11542,42471703
11543,42471704
11544,42471705
11545,42471706
11546,42471707
11547,42471708
11548,42471709
11549,42471710
1155,42471711
11550,42471712
11551,42471713
11552,42471714
11553,42471715
11554,42471716
11555,42471717
11556,42471718
11557,42471719
11558,42471720
1156,42471721
11560,42471722
11561,42471723
11562,42471724
11563,42471725
11564,42471726
11565,42471727
11566,42471728
11567,42471729
11568,42471730
11569,42471731
1157,42471732
11570,42471733
11571,42471734
11572,42471735
11573,42471736
11574,42471737
11575,42471738
11576,42471739
11577,42471740
11578,42471741
11579,42471742
1158,42471743
11580,42471744
11581,42471745
11582,42471746
11583,42471747
11584,42471748
11585,42471749
11586,42471750
11587,42471751
11588,42471752
11589,42471753
1159,42471754
11590,42471755
11591,42471756
11592,42471757
11593,42471758
11594,42471759
11595,42471760
11596,42471761
11597,42471762
11598,42471763
11599,42471764
116,42471765
1160,42471766
11600,42471767
11601,42471768
11602,42471769
11603,42471770
11604,42471771
11605,42471772
11606,42471773
11607,42471774
11608,42471775
11609,42471776
1161,42471777
11610,42471778
11611,42471779
11612,42471780
11613,42471781
11614,42471782
11615,42471783
11616,42471784
11617,42471785
11618,42471786
11619,42471787
1162,42471788
11620,42471789
11621,42471790
11622,42471791
11623,42471792
11624,42471793
11625,42471794
11626,42471795
11627,42471796
11628,42471797
11629,42471798
1163,42471799
11630,42471800
11631,42471801
11632,42471802
11633,42471803
11634,42471804
11635,42471805
11636,42471806
11637,42471807
11638,42471808
11639,42471809
1164,42471810
11640,42471811
11641,42471812
11642,42471813
11643,42471814
11644,42471815
11645,42471816
11646,42471817
11647,42471818
11648,42471819
11649,42471820
1165,42471821
11650,42471822
11651,42471823
11652,42471824
11653,42471825
11654,42471826
11655,42471827
11656,42471828
11657,42471829
11658,42471830
11659,42471831
1166,42471832
11660,42471833
11661,42471834
11662,42471835
11663,42471836
11664,42471837
11665,42471838
11666,42471839
11667,42471840
11668,42471841
11669,42471842
1167,42471843
11670,42471844
11671,42471845
11672,42471846
11673,42471847
11674,42471848
11675,42471849
11676,42471850
11677,42471851
11678,42471852
11679,42471853
1168,42471854
11680,42471855
11681,42471856
11682,42471857
11683,42471858
11684,42471859
11685,42471860
11686,42471861
11687,42471862
11688,42471863
11689,42471864
1169,42471865
11690,42471866
11691,42471867
11692,42471868
11693,42471869
11694,42471870
11695,42471871
11696,42471872
11697,42471873
11698,42471874
11699,42471875
117,42471876
1170,42471877
11700,42471878
11701,42471879
11702,42471880
11703,42471881
11704,42471882
11705,42471883
11706,42471884
11707,42471885
11708,42471886
11709,42471887
1171,42471888
11710,42471889
11711,42471890
11712,42471891
11713,42471892
11714,42471893
11715,42471894
11716,42471895
11717,42471896
11718,42471897
11719,42471898
1172,42471899
11720,42471900
11721,42471901
11722,42471902
11723,42471903
11724,42471904
11725,42471905
11726,42471906
11727,42471907
11728,42471908
11729,42471909
1173,42471910
11730,42471911
11731,42471912
11732,42471913
11733,42471914
11734,42471915
11735,42471916
11736,42471917
11737,42471918
11738,42471919
11739,42471920
1174,42471921
11740,42471922
11741,42471923
11742,42471924
11743,42471925
11744,42471926
11745,42471927
11746,42471928
11747,42471929
11748,42471930
11749,42471931
1175,42471932
11750,42471933
11751,42471934
11752,42471935
11753,42471936
11754,42471937
11755,42471938
11756,42471939
11757,42471940
11758,42471941
11759,42471942
1176,42471943
11760,42471944
11761,42471945
11762,42471946
11763,42471947
11764,42471948
11765,42471949
11766,42471950
11767,42471951
11768,42471952
1177,42471953
11770,42471954
11771,42471955
11772,42471956
11773,42471957
11774,42471958
11775,42471959
11776,42471960
11777,42471961
11778,42471962
11779,42471963
1178,42471964
11780,42471965
11781,42471966
11782,42471967
11783,42471968
11784,42471969
11785,42471970
11786,42471971
11787,42471972
11788,42471973
11789,42471974
1179,42471975
11790,42471976
11791,42471977
11792,42471978
11793,42471979
11794,42471980
11795,42471981
